bc_kg_per_m2
36.016711671733255
36.053260000767445
36.02415798439818
36.04226967788885
36.03294163566173
36.04744502911767
36.01529609717302
36.0199801372683
36.01747934580321
36.10539150734683
36.02572819487433
36.10848722917032
36.01984310118145
36.00161772463159
36.07427231241982
36.018182414732294
36.03223137397747
36.077883214801965
36.06151907947022
36.0368337210007
36.00437888760502
36.03767786656411
36.02426782000388
36.01655146778326
36.01529609717302
36.014690201179
36.07427231241982
36.09046472654729
36.04104483383711
36.07799531786097
36.01514703886995
36.04030448780771
36.02234920919712
36.02635165052802
36.00655319202091
36.01249226458312
36.0755754234931
36.08914245502055
36.05774184091642
36.04241330184389
36.018182414732294
36.02044288174944
36.00500473596181
36.02572819487433
36.02724602948361
36.06837738123912
36.08091576135702
36.01485521862294
36.13128944708025
36.03629783129184
36.02059636398138
36.05921851868935
36.02230011723132
36.01764336410886
36.01248423329151
36.01903266961499
36.06063498464518
36.01714732818542
36.01176439995327
36.02625782786824
36.03223137397747
36.04277168181396
36.014916527258315
36.02230011723132
36.01803106836828
36.034913798720886
36.06035134217886
36.02424487522568
36.02487452602643
36.07799531786097
36.00323047159163
36.06421805493047
36.02753190308416
36.077883214801965
36.0368337210007
36.006487366685285
36.04030448780771
36.02390943083432
36.02613436528069
36.02589742136501
36.04854606148193
36.016711671733255
36.010058516873926
36.04217539375892
36.02234920919712
36.00478091997582
36.03046194266397
36.08524060076676
36.016501562866566
36.08472368858722
36.0299278061759
36.01079525843794
36.04097690789688
36.04311219989998
36.01829222806807
36.03768781746744
36.0724879050528
36.07713743983406
36.01764336410886
36.02044288174944
36.01719669558154
36.010962659527266
36.02613436528069
36.09215855283262
36.07133780298221
36.04286757647109
36.00465990721355
36.07040523493409
36.03165295571579
36.017720056596886
36.023707302788736
36.140959358969326
36.00345750323704
36.02613436528069
36.00782117997631
36.02846205608767
36.05088919479649
36.12142495865655
36.03485086333049
36.024303390975575
36.00689891407254
36.083805841792085
36.00699380170289
36.01349185002834
36.01427750617166
36.03896628297228
36.037399750356215
36.05010932494896
36.06597765613485
36.04311219989998
36.03728917491048
36.07656299864163
36.00732671492658
36.01196314716116
36.010835634591935
36.05675521213543
36.04311219989998
36.11159337543422
36.01079525843794
36.08591664119594
36.02814931293092
36.08958454682059
36.01514703886995
36.02736602732746
36.05774184091642
36.03023543169453
36.04389677993121
36.03764772159532
36.13141185411764
36.10461465132757
36.02614797273021
36.06657200947284
36.02846205608767
36.01078836958205
36.01023424985058
36.098745432699474
36.014967807711464
36.014208246435274
36.01282830692116
36.01762359975271
36.07865282829896
36.10848722917032
36.0732687510464
36.010662259701554
36.06655424157733
36.07813545873434
36.03485086333049
36.02724602948361
36.03544218665644
36.00967084543779
36.13269209598685
36.017720056596886
36.08172526287488
36.02846205608767
36.01246842623199
36.02747022200142
36.11013495668685
36.03559660638136
36.04217539375892
36.0224422540328
36.03223137397747
35.99834481868979
36.122274512469566
36.02249705898884
36.02832054859325
36.00131010795622
36.02044288174944
36.08500443542979
36.0725686892148
36.05764335524813
36.11020036135327
36.08294035238288
36.08172526287488
36.01214073426273
36.112514465328026
36.08472368858722
36.0199801372683
36.02033801786179
36.13297048710703
36.04815544738506
36.02750755698749
36.04958861815326
36.04340995358692
36.01984310118145
36.04580725947285
36.03004118108012
36.08661808608704
36.004130295274486
36.04629219836878
36.01176439995327
36.00562656702257
36.01079525843794
36.01176439995327
36.08294035238288
36.018182414732294
36.01903266961499
36.00689891407254
36.010058516873926
36.03764772159532
36.01079525843794
36.05546202267875
36.12091533324033
36.018384539259266
36.01149590705214
36.01655146778326
36.04097690789688
36.02194105610362
36.06996412594602
36.03768781746744
36.00925033553742
36.03004118108012
36.08941061527397
36.01714304720373
36.017720056596886
36.024386532808414
36.024303390975575
36.023916505136704
36.03531940970948
36.10547464092897
36.13769031836842
36.041982000826266
36.06495300210484
36.065540408566406
36.04958861815326
36.06421805493047
36.0732687510464
36.04806162026142
36.00660055988344
36.03085608089045
36.03862890469594
36.01349185002834
36.03896628297228
36.014496089829386
36.08941061527397
36.008439699309584
36.0237800308653
36.01820103919477
36.002962785575086
36.00699380170289
36.06422153036577
36.06896505402588
36.037861011082725
36.02375394913799
36.02672097315474
36.027188073599774
36.01732858089455
36.08888374513477
36.0212071622459
36.07809172052481
36.11523027723436
36.01453123430798
36.09505139500647
36.00500473596181
36.01820103919477
36.02230011723132
36.03759670701519
36.07941584873345
36.02124592670779
36.06106528682855
36.028006874096555
36.03531940970948
36.01854232702727
36.03122206135042
36.04580725947285
36.03471559610156
36.05088919479649
36.137660013044965
36.13834684188412
36.03693252194333
36.05774184091642
36.04561015752379
36.01769642858064
36.015586461426665
36.02736602732746
36.01913026637743
36.04364730496864
36.03862890469594
36.02805357103119
35.999198853345504
36.11013495668685
36.017720056596886
36.09138440642021
36.05112502080683
36.04014361438213
36.02390943083432
36.07941584873345
36.05639398882342
36.08245011818487
36.02422155424545
36.066328390805246
36.02375394913799
36.04854606148193
36.020152091407056
36.0948902409649
36.07281878619818
36.03023543169453
36.028276549814706
36.07427231241982
36.08315270560465
36.07095128212078
36.06132770572162
36.03395583225701
36.09077544390792
36.05098727514522
36.05643314558417
36.02390943083432
36.04701180577867
36.05593653689896
36.02440265043951
36.06507268945266
36.03485086333049
36.07173528464598
36.03004118108012
36.02614797273021
36.05777596736337
36.0698883257882
36.0368337210007
36.00348167349439
36.03853719268211
36.018182414732294
36.02625003184431
36.0850151633485
36.0482450741423
36.10461465132757
36.06182124270767
36.09789333681128
36.15328599971472
36.12142495865655
36.043763837022816
36.01214073426273
36.03062564860686
36.03395583225701
36.03312283868527
36.06662957692529
36.04700143171954
36.065540408566406
36.00655319202091
36.010802145960106
36.01925385596184
36.09604271721414
36.01732858089455
36.00724535004998
36.02784208309805
36.06035134217886
36.01769642858064
36.01747934580321
36.00277604061665
36.03974958313566
36.041982000826266
36.03786263196093
36.06463170375852
36.02275020122484
36.07427231241982
36.03129706331631
36.02440265043951
36.13269209598685
36.014967807711464
36.010716476180924
36.07427231241982
36.08061536373676
36.01769642858064
36.05415365487873
36.00782117997631
36.01732858089455
36.02249705898884
36.05032517459416
36.02572819487433
36.07869138679128
36.03223137397747
36.03839367428982
36.065540408566406
36.057963132739935
36.03839367428982
36.04241330184389
36.02318732252509
36.10996218833379
36.01349185002834
36.02295045078767
36.04462630548624
36.01514703886995
36.1216511488855
36.06927663654228
36.013719488312866
36.06182124270767
36.096349754734334
36.09046472654729
36.03893968839113
36.08814757774368
36.09023619079904
36.10461465132757
36.03131311958937
36.09472171782576
36.06035134217886
36.010962659527266
36.08182238204388
36.02931769015845
36.017720056596886
36.05364937304321
36.010058516873926
36.05593653689896
36.09910550327999
36.086783454463294
36.04682612864437
36.02784208309805
36.01803106836828
36.15219563661097
36.04854606148193
36.04343880799472
36.03122206135042
36.07570171512486
36.02814931293092
36.024386532808414
36.16209928937055
36.03122206135042
36.014916527258315
36.015215560050834
36.08591664119594
36.03395583225701
36.12225627482824
36.0212071622459
36.04594574634165
36.03319683532209
36.006487366685285
36.01732506331233
36.16209928937055
36.02805357103119
36.02487452602643
36.05777596736337
36.02215194108793
36.0368337210007
36.01732858089455
36.07865282829896
36.02487452602643
36.02784208309805
36.01854232702727
36.00562656702257
36.07876605368272
36.02044692926415
36.08814757774368
36.041982000826266
36.0614001113407
36.0506528234418
36.1194144462752
36.04104483383711
36.103838699051146
36.034112842933794
36.01426685889895
36.02249705898884
36.014967807711464
36.03152998189305
36.0874349914837
36.02844830887392
36.05643314558417
36.10996218833379
36.03839367428982
36.00576280230747
36.020152091407056
36.05033403519452
36.07095128212078
36.00660055988344
36.03085608089045
36.023849588230874
36.01299926719776
36.01418225339378
36.05604158485066
36.04580725947285
36.14007740052901
36.03144311852962
36.01248423329151
36.02422155424545
36.10298149928267
36.08472368858722
36.069688856215
36.03106975956933
36.04267492573219
36.022029636905174
36.04378214342229
36.05075402695215
36.02196668327424
36.02922027396052
36.028276549814706
36.02295045078767
36.01349185002834
36.01249226458312
36.08517985205308
36.09861490093028
36.05033403519452
36.0212071622459
36.006556127520334
36.00345750323704
36.11013495668685
36.01248423329151
36.02509129385438
36.0753244155652
36.1010973857821
36.02249705898884
36.04914002426125
36.04747309205724
36.046041760445846
36.01803106836828
36.10084290429313
36.02466133500532
36.02613436528069
36.02589742136501
36.00465990721355
36.09030652907452
36.05546202267875
36.0747693272947
36.010662259701554
36.00742719056623
36.03360594245233
36.00648813425958
36.00437888760502
36.023933890511906
36.02693246417038
36.12142495865655
36.05032517459416
36.010058516873926
36.07799531786097
36.1015463080641
36.00770140403907
36.02753190308416
36.01803106836828
36.061118868061314
36.02422155424545
36.003947709098945
36.06932087661579
36.00732671492658
36.01282830692116
36.00806111350622
36.00655319202091
36.017790384534656
36.01349185002834
36.00641221365465
36.03046194266397
36.02208727899883
36.05618338685476
36.03485086333049
36.06649357426775
36.054819316164185
36.0368337210007
36.07427231241982
36.01848875305068
36.077883214801965
36.013719488312866
36.01349185002834
36.04311219989998
36.00465587982144
36.02846205608767
36.008439699309584
36.04872294973131
36.018182414732294
36.00806111350622
36.05643314558417
36.03559660638136
36.0482450741423
36.03004118108012
36.01529609717302
36.04372059207913
36.066498853886735
36.0074836882653
36.06864223186672
36.02249705898884
36.05953919985525
36.03485086333049
36.008439699309584
36.02832054859325
36.00770140403907
36.034112842933794
36.049959153512816
